dataset,old_run,seed,canonical,method,feat_src,head,c,src,bal,frac,wd,lr,n_epochs,batch_size,bn,unfreeze,restart,metadata_csv,pretrained,code_version,path
CUB,erm_dfr_gdro_new_0.9_95,111,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.0908__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.0908,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_dfr_gdro_new_0.9_95/model_outputs_111
CUB,erm_dfr_gdro_new_0.9_95,222,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.0908__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.0908,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_dfr_gdro_new_0.9_95/model_outputs_222
CUB,erm_dfr_gdro_new_0.9_95,333,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.0908__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.0908,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_dfr_gdro_new_0.9_95/model_outputs_333
CUB,erm_dfr_gdro_new_625,111,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.771058__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.7710583153347733,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_625_111.pth,current,results/CUB/erm_dfr_gdro_new_625/model_outputs_111
CUB,erm_dfr_gdro_new_625,222,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.771058__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.7710583153347733,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_625_222.pth,current,results/CUB/erm_dfr_gdro_new_625/model_outputs_222
CUB,erm_dfr_gdro_new_625,333,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.771058__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.7710583153347733,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_625_333.pth,current,results/CUB/erm_dfr_gdro_new_625/model_outputs_333
CUB,erm_dfr_gdro_new_75,111,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.486393__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.4863930885529158,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_75_111.pth,current,results/CUB/erm_dfr_gdro_new_75/model_outputs_111
CUB,erm_dfr_gdro_new_75,222,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.486393__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.4863930885529158,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_75_222.pth,current,results/CUB/erm_dfr_gdro_new_75/model_outputs_222
CUB,erm_dfr_gdro_new_75,333,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.486393__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.4863930885529158,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_75_333.pth,current,results/CUB/erm_dfr_gdro_new_75/model_outputs_333
CUB,erm_dfr_gdro_new_875,111,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.253996__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.25399568034557235,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_875_111.pth,current,results/CUB/erm_dfr_gdro_new_875/model_outputs_111
CUB,erm_dfr_gdro_new_875,222,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.253996__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.25399568034557235,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_875_222.pth,current,results/CUB/erm_dfr_gdro_new_875/model_outputs_222
CUB,erm_dfr_gdro_new_875,333,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.253996__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.25399568034557235,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_875_333.pth,current,results/CUB/erm_dfr_gdro_new_875/model_outputs_333
CUB,erm_dfr_gdro_new_95,111,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.100864__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.10086393088552917,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_dfr_gdro_new_95/model_outputs_111
CUB,erm_dfr_gdro_new_95,222,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.100864__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.10086393088552917,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_dfr_gdro_new_95/model_outputs_222
CUB,erm_dfr_gdro_new_95,333,ft.erm.gdro__c-50__src-train__bal-sub.rw__frac-0.100864__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.gdro,erm,gdro,50,train,sub.rw,0.10086393088552917,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_dfr_gdro_new_95/model_outputs_333
CUB,erm_dfr_new_625,111,ft.erm.erm__c-50__src-train__bal-sub__frac-0.771058__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.7710583153347733,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_625_111.pth,current,results/CUB/erm_dfr_new_625/model_outputs_111
CUB,erm_dfr_new_625,222,ft.erm.erm__c-50__src-train__bal-sub__frac-0.771058__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.7710583153347733,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_625_222.pth,current,results/CUB/erm_dfr_new_625/model_outputs_222
CUB,erm_dfr_new_625,333,ft.erm.erm__c-50__src-train__bal-sub__frac-0.771058__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.7710583153347733,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_625_333.pth,current,results/CUB/erm_dfr_new_625/model_outputs_333
CUB,erm_dfr_new_75,111,ft.erm.erm__c-50__src-train__bal-sub__frac-0.486393__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.4863930885529158,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_75_111.pth,current,results/CUB/erm_dfr_new_75/model_outputs_111
CUB,erm_dfr_new_75,222,ft.erm.erm__c-50__src-train__bal-sub__frac-0.486393__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.4863930885529158,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_75_222.pth,current,results/CUB/erm_dfr_new_75/model_outputs_222
CUB,erm_dfr_new_75,333,ft.erm.erm__c-50__src-train__bal-sub__frac-0.486393__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.4863930885529158,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_75_333.pth,current,results/CUB/erm_dfr_new_75/model_outputs_333
CUB,erm_dfr_new_875,111,ft.erm.erm__c-50__src-train__bal-sub__frac-0.253996__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.25399568034557235,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_875_111.pth,current,results/CUB/erm_dfr_new_875/model_outputs_111
CUB,erm_dfr_new_875,222,ft.erm.erm__c-50__src-train__bal-sub__frac-0.253996__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.25399568034557235,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_875_222.pth,current,results/CUB/erm_dfr_new_875/model_outputs_222
CUB,erm_dfr_new_875,333,ft.erm.erm__c-50__src-train__bal-sub__frac-0.253996__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.25399568034557235,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_875_333.pth,current,results/CUB/erm_dfr_new_875/model_outputs_333
CUB,erm_dfr_new_95,111,ft.erm.erm__c-50__src-train__bal-sub__frac-0.100864__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.10086393088552917,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_dfr_new_95/model_outputs_111
CUB,erm_dfr_new_95,222,ft.erm.erm__c-50__src-train__bal-sub__frac-0.100864__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.10086393088552917,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_dfr_new_95/model_outputs_222
CUB,erm_dfr_new_95,333,ft.erm.erm__c-50__src-train__bal-sub__frac-0.100864__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub,0.10086393088552917,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_dfr_new_95/model_outputs_333
CUB,erm_dfr_rw_50,111,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_50_111.pth,current,results/CUB/erm_dfr_rw_50/model_outputs_111
CUB,erm_dfr_rw_50,222,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_50_222.pth,current,results/CUB/erm_dfr_rw_50/model_outputs_222
CUB,erm_dfr_rw_50,333,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_50_333.pth,current,results/CUB/erm_dfr_rw_50/model_outputs_333
CUB,erm_dfr_rw_625,111,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_625_111.pth,current,results/CUB/erm_dfr_rw_625/model_outputs_111
CUB,erm_dfr_rw_625,222,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_625_222.pth,current,results/CUB/erm_dfr_rw_625/model_outputs_222
CUB,erm_dfr_rw_625,333,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_625_333.pth,current,results/CUB/erm_dfr_rw_625/model_outputs_333
CUB,erm_dfr_rw_75,111,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_75_111.pth,current,results/CUB/erm_dfr_rw_75/model_outputs_111
CUB,erm_dfr_rw_75,222,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_75_222.pth,current,results/CUB/erm_dfr_rw_75/model_outputs_222
CUB,erm_dfr_rw_75,333,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_75_333.pth,current,results/CUB/erm_dfr_rw_75/model_outputs_333
CUB,erm_dfr_rw_875,111,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_875_111.pth,current,results/CUB/erm_dfr_rw_875/model_outputs_111
CUB,erm_dfr_rw_875,222,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_875_222.pth,current,results/CUB/erm_dfr_rw_875/model_outputs_222
CUB,erm_dfr_rw_875,333,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_875_333.pth,current,results/CUB/erm_dfr_rw_875/model_outputs_333
CUB,erm_dfr_rw_95,111,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_dfr_rw_95/model_outputs_111
CUB,erm_dfr_rw_95,222,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_dfr_rw_95/model_outputs_222
CUB,erm_dfr_rw_95,333,ft.erm.erm__c-50__src-train__bal-rw__frac-0.047__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,0.047,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_dfr_rw_95/model_outputs_333
CUB,erm_dfr_rw_new_0.1_95,111,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0101__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0101,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_dfr_rw_new_0.1_95/model_outputs_111
CUB,erm_dfr_rw_new_0.1_95,222,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0101__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0101,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_dfr_rw_new_0.1_95/model_outputs_222
CUB,erm_dfr_rw_new_0.1_95,333,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0101__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0101,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_dfr_rw_new_0.1_95/model_outputs_333
CUB,erm_dfr_rw_new_0.25_95,111,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0252__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0252,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_dfr_rw_new_0.25_95/model_outputs_111
CUB,erm_dfr_rw_new_0.25_95,222,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0252__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0252,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_dfr_rw_new_0.25_95/model_outputs_222
CUB,erm_dfr_rw_new_0.25_95,333,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0252__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0252,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_dfr_rw_new_0.25_95/model_outputs_333
CUB,erm_dfr_rw_new_0.5_95,111,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0504__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0504,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_dfr_rw_new_0.5_95/model_outputs_111
CUB,erm_dfr_rw_new_0.5_95,222,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0504__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0504,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_dfr_rw_new_0.5_95/model_outputs_222
CUB,erm_dfr_rw_new_0.5_95,333,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0504__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0504,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_dfr_rw_new_0.5_95/model_outputs_333
CUB,erm_dfr_rw_new_0.75_95,111,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0756__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0756,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_dfr_rw_new_0.75_95/model_outputs_111
CUB,erm_dfr_rw_new_0.75_95,222,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0756__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0756,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_dfr_rw_new_0.75_95/model_outputs_222
CUB,erm_dfr_rw_new_0.75_95,333,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0756__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0756,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_dfr_rw_new_0.75_95/model_outputs_333
CUB,erm_dfr_rw_new_0.9_95,111,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0908__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0908,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_dfr_rw_new_0.9_95/model_outputs_111
CUB,erm_dfr_rw_new_0.9_95,222,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0908__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0908,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_dfr_rw_new_0.9_95/model_outputs_222
CUB,erm_dfr_rw_new_0.9_95,333,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.0908__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.0908,0.0001,0.0001,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_dfr_rw_new_0.9_95/model_outputs_333
CUB,erm_dfr_rw_new_111,50,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_111_50.pth,current,results/CUB/erm_dfr_rw_new_111/model_outputs_50
CUB,erm_dfr_rw_new_111,625,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_111_625.pth,current,results/CUB/erm_dfr_rw_new_111/model_outputs_625
CUB,erm_dfr_rw_new_111,75,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_111_75.pth,current,results/CUB/erm_dfr_rw_new_111/model_outputs_75
CUB,erm_dfr_rw_new_111,875,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_111_875.pth,current,results/CUB/erm_dfr_rw_new_111/model_outputs_875
CUB,erm_dfr_rw_new_111,95,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_111_95.pth,current,results/CUB/erm_dfr_rw_new_111/model_outputs_95
CUB,erm_dfr_rw_new_222,50,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_222_50.pth,current,results/CUB/erm_dfr_rw_new_222/model_outputs_50
CUB,erm_dfr_rw_new_222,625,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_222_625.pth,current,results/CUB/erm_dfr_rw_new_222/model_outputs_625
CUB,erm_dfr_rw_new_222,75,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_222_75.pth,current,results/CUB/erm_dfr_rw_new_222/model_outputs_75
CUB,erm_dfr_rw_new_222,875,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_222_875.pth,current,results/CUB/erm_dfr_rw_new_222/model_outputs_875
CUB,erm_dfr_rw_new_222,95,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_222_95.pth,current,results/CUB/erm_dfr_rw_new_222/model_outputs_95
CUB,erm_dfr_rw_new_333,50,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_333_50.pth,current,results/CUB/erm_dfr_rw_new_333/model_outputs_50
CUB,erm_dfr_rw_new_333,625,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_333_625.pth,current,results/CUB/erm_dfr_rw_new_333/model_outputs_625
CUB,erm_dfr_rw_new_333,75,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_333_75.pth,current,results/CUB/erm_dfr_rw_new_333/model_outputs_75
CUB,erm_dfr_rw_new_333,875,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_333_875.pth,current,results/CUB/erm_dfr_rw_new_333/model_outputs_875
CUB,erm_dfr_rw_new_333,95,ft.erm.erm__c-50__src-train__bal-sub.rw__frac-0.100864__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,sub.rw,0.10086393088552917,1.0,1e-05,301,64,train,0,0,metadata_dfr.csv,pretrained_models/CUB/erm_333_95.pth,current,results/CUB/erm_dfr_rw_new_333/model_outputs_95
